book_id,isbn,authors,original_publication_year,title,average_rating,ratings_count,image_url,popularity_score,text_feature
3094,689853491,"Michael Rosen, Helen Oxenbury",1989.0,We're Going on a Bear Hunt,4.27,32869,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0068754205,"We're Going on a Bear Hunt Michael Rosen, Helen Oxenbury Michael Rosen, Helen Oxenbury"
3095,1595142711,Richelle Mead,2009.0,"Vampire Academy Collection (Vampire Academy, #1-3)",4.61,30166,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.006310017,"Vampire Academy Collection (Vampire Academy, #1-3) Richelle Mead Richelle Mead"
3096,345352661,David Eddings,1985.0,"Guardians of the West (The Malloreon, #1)",4.09,37943,https://images.gr-assets.com/books/1342528416m/673657.jpg,0.007936782,"Guardians of the West (The Malloreon, #1) David Eddings David Eddings"
3097,399156577,Nora Roberts,2010.0,The Search,4.11,34973,https://images.gr-assets.com/books/1302725483m/7076706.jpg,0.0073155276,The Search Nora Roberts Nora Roberts
3098,446613371,"James Patterson, Howard Roughan",2005.0,"Honeymoon (Honeymoon, #1)",3.81,30756,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0064334306,"Honeymoon (Honeymoon, #1) James Patterson, Howard Roughan James Patterson, Howard Roughan"
3099,345461622,Peter F. Hamilton,2004.0,Pandora's Star,4.24,28386,https://images.gr-assets.com/books/1440699949m/45252.jpg,0.0059376825,Pandora's Star Peter F. Hamilton Peter F. Hamilton
3100,440421853,Thomas Rockwell,1973.0,How to Eat Fried Worms,3.75,37888,https://images.gr-assets.com/books/1320519921m/322351.jpg,0.007925278,How to Eat Fried Worms Thomas Rockwell Thomas Rockwell
3101,439224063,"Edgar Allan Poe, Philip Pullman",1845.0,The Raven and other poems,4.3,34428,https://images.gr-assets.com/books/1297913274m/269322.jpg,0.007201527,"The Raven and other poems Edgar Allan Poe, Philip Pullman Edgar Allan Poe, Philip Pullman"
3102,077832740X,Heather Gudenkauf,2008.0,The Weight of Silence,3.93,33235,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0069519794,The Weight of Silence Heather Gudenkauf Heather Gudenkauf
3103,62330268,Neil Gaiman,2015.0,Trigger Warning: Short Fictions and Disturbances,3.92,29215,https://images.gr-assets.com/books/1415036119m/22522808.jpg,0.00611109,Trigger Warning: Short Fictions and Disturbances Neil Gaiman Neil Gaiman
3104,068482535X,David Herbert Donald,1995.0,Lincoln,4.17,25995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0054375418,Lincoln David Herbert Donald David Herbert Donald
3105,441015832,Ilona Andrews,2008.0,"Magic Burns (Kate Daniels, #2)",4.33,50899,https://images.gr-assets.com/books/1311280284m/1811543.jpg,0.010646872,"Magic Burns (Kate Daniels, #2) Ilona Andrews Ilona Andrews"
3106,143039024,"Graham Greene, Robert  Stone",1955.0,The Quiet American,3.96,30395,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.006357918,"The Quiet American Graham Greene, Robert  Stone Graham Greene, Robert  Stone"
3107,1480114480,Katie Ashley,2012.0,"The Proposition (The Proposition, #1)",4.05,43605,https://images.gr-assets.com/books/1355433171m/16062211.jpg,0.009121139,"The Proposition (The Proposition, #1) Katie Ashley Katie Ashley"
3108,425213382,Patricia Cornwell,1996.0,"Cause of Death (Kay Scarpetta, #7)",3.93,35742,https://images.gr-assets.com/books/1327632787m/6541.jpg,0.0074763843,"Cause of Death (Kay Scarpetta, #7) Patricia Cornwell Patricia Cornwell"
3109,393307050,Patrick O'Brian,1969.0,Master and Commander,4.1,31215,https://images.gr-assets.com/books/1467992540m/77430.jpg,0.006529443,Master and Commander Patrick O'Brian Patrick O'Brian
3110,575077352,Akira Toriyama,1985.0,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1)",4.42,27382,https://images.gr-assets.com/books/1442541694m/969275.jpg,0.005727669,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1) Akira Toriyama Akira Toriyama"
3111,441009425,Alastair Reynolds,2000.0,Revelation Space,3.97,30332,https://images.gr-assets.com/books/1405532042m/89187.jpg,0.00634474,Revelation Space Alastair Reynolds Alastair Reynolds
3112,316096156,"James Patterson, Maxine Paetro",2010.0,"Private (Private, #1)",3.88,31061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0064972294,"Private (Private, #1) James Patterson, Maxine Paetro James Patterson, Maxine Paetro"
3113,312652917,Janet Evanovich,2009.0,"Wicked Appetite (Lizzy & Diesel, #1)",3.77,38918,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.008140729,"Wicked Appetite (Lizzy & Diesel, #1) Janet Evanovich Janet Evanovich"
3114,1416980067,Rachel Renée Russell,2009.0,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",4.16,31712,https://images.gr-assets.com/books/1370064528m/6054449.jpg,0.0066334032,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1) Rachel Renée Russell Rachel Renée Russell"
3115,1416509879,Kresley Cole,2006.0,A Hunger Like No Other (Immortals After Dark #2),4.21,49298,https://images.gr-assets.com/books/1357616154m/14384.jpg,0.010311981,A Hunger Like No Other (Immortals After Dark #2) Kresley Cole Kresley Cole
3116,159514398X,Beth Revis,2012.0,"A Million Suns (Across the Universe, #2)",4.04,42620,https://images.gr-assets.com/books/1330214586m/10345927.jpg,0.0089151,"A Million Suns (Across the Universe, #2) Beth Revis Beth Revis"
3117,1841493155,Trudi Canavan,2002.0,"The High Lord (Black Magician Trilogy, #3)",4.15,33784,https://images.gr-assets.com/books/1327357942m/28251.jpg,0.007066817,"The High Lord (Black Magician Trilogy, #3) Trudi Canavan Trudi Canavan"
3118,62107313,Amy Tan,2013.0,The Valley of Amazement,3.6,27628,https://images.gr-assets.com/books/1362956150m/17383934.jpg,0.0057791267,The Valley of Amazement Amy Tan Amy Tan
3119,446694851,"Nicholas Sparks, Micah Sparks",2004.0,Three Weeks With My Brother,4.01,32208,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.006737155,"Three Weeks With My Brother Nicholas Sparks, Micah Sparks Nicholas Sparks, Micah Sparks"
3120,080508052X,Lloyd Alexander,1968.0,The High King (The Chronicles of Prydain #5),4.26,41448,https://images.gr-assets.com/books/1407209964m/24781.jpg,0.008669945,The High King (The Chronicles of Prydain #5) Lloyd Alexander Lloyd Alexander
3121,62004018,Amy Plum,2011.0,"Die for Me (Revenants, #1)",4.0,45756,https://images.gr-assets.com/books/1358427893m/9462812.jpg,0.009571077,"Die for Me (Revenants, #1) Amy Plum Amy Plum"
3122,394724550,Anne Morrow Lindbergh,1955.0,Gift from the Sea,4.18,30741,https://images.gr-assets.com/books/1328312670m/77295.jpg,0.006430293,Gift from the Sea Anne Morrow Lindbergh Anne Morrow Lindbergh
3123,452287081,John Perkins,2004.0,Confessions of an Economic Hit Man,3.83,19726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0041262144,Confessions of an Economic Hit Man John Perkins John Perkins
3124,802130305,"Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner",1944.0,Ficciones,4.47,28657,https://images.gr-assets.com/books/1388197956m/426504.jpg,0.0059943693,"Ficciones Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner"
3125,425141233,John Sandford,1993.0,"Winter Prey (Lucas Davenport, #5)",4.24,31336,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.006554753,"Winter Prey (Lucas Davenport, #5) John Sandford John Sandford"
3126,684843323,Ernest Hemingway,1925.0,The Complete Short Stories,4.28,28129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.005883924,The Complete Short Stories Ernest Hemingway Ernest Hemingway
3127,671037706,Ray Bradbury,1957.0,"Dandelion Wine (Green Town, #1)",4.08,32867,https://images.gr-assets.com/books/1374049845m/50033.jpg,0.0068750023,"Dandelion Wine (Green Town, #1) Ray Bradbury Ray Bradbury"
3128,009947137X,Anne Rice,1989.0,The Mummy (Ramses the Damned #1),3.81,34795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0072782943,The Mummy (Ramses the Damned #1) Anne Rice Anne Rice
3129,385528752,"Chip Heath, Dan Heath",2010.0,Switch: How to Change Things When Change Is Hard,4.02,26820,https://images.gr-assets.com/books/1422839688m/6570502.jpg,0.005610112,"Switch: How to Change Things When Change Is Hard Chip Heath, Dan Heath Chip Heath, Dan Heath"
3130,,Sejal Badani,2015.0,Trail of Broken Wings,3.94,25413,https://images.gr-assets.com/books/1427135077m/24228353.jpg,0.005315801,Trail of Broken Wings Sejal Badani Sejal Badani
3131,99470470,John Fowles,1963.0,The Collector,3.99,32129,https://images.gr-assets.com/books/1394828024m/243705.jpg,0.00672063,The Collector John Fowles John Fowles
3132,60734086,Gail Carson Levine,2006.0,Fairest,3.86,50719,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.01060922,Fairest Gail Carson Levine Gail Carson Levine
3133,99267543,Kurt Vonnegut Jr.,1997.0,Timequake,3.71,23562,https://images.gr-assets.com/books/1405784951m/9594.jpg,0.0049286154,Timequake Kurt Vonnegut Jr. Kurt Vonnegut Jr.
3134,006218850X,Amanda Coplin,2012.0,The Orchardist,3.75,30121,https://images.gr-assets.com/books/1335562453m/13540215.jpg,0.0063006035,The Orchardist Amanda Coplin Amanda Coplin
3135,767919408,Bill Bryson,2013.0,"One Summer: America, 1927",4.06,27237,https://images.gr-assets.com/books/1380292864m/17262366.jpg,0.005697339,"One Summer: America, 1927 Bill Bryson Bill Bryson"
3136,752876821,Maeve Binchy,1996.0,Evening Class,3.98,32639,https://images.gr-assets.com/books/1368673760m/41967.jpg,0.00682731,Evening Class Maeve Binchy Maeve Binchy
3137,1857239016,Terry Brooks,1993.0,"The Talismans of Shannara (Heritage of Shannara, #4)",4.01,32139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0067227217,"The Talismans of Shannara (Heritage of Shannara, #4) Terry Brooks Terry Brooks"
3138,808516965,L.M. Montgomery,1936.0,"Anne of Windy Poplars (Anne of Green Gables, #4)",4.04,47657,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.009968722,"Anne of Windy Poplars (Anne of Green Gables, #4) L.M. Montgomery L.M. Montgomery"
3139,014044176X,"Mikhail Lermontov, Paul Foote",1840.0,A Hero of Our Time,4.11,29747,https://images.gr-assets.com/books/1344023178m/226378.jpg,0.006222372,"A Hero of Our Time Mikhail Lermontov, Paul Foote Mikhail Lermontov, Paul Foote"
3140,084230052X,Francine Rivers,1997.0,The Atonement Child,4.26,29250,https://images.gr-assets.com/books/1406513472m/9943.jpg,0.006118411,The Atonement Child Francine Rivers Francine Rivers
3141,385494246,Ian McEwan,1998.0,Amsterdam,3.41,30469,https://images.gr-assets.com/books/1403191209m/6862.jpg,0.006373397,Amsterdam Ian McEwan Ian McEwan
3142,812966007,Edmund Morris,2001.0,Theodore Rex,4.16,29474,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0061652665,Theodore Rex Edmund Morris Edmund Morris
3143,031215125X,M.M. Kaye,1978.0,The Far Pavilions,4.2,33348,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.006975616,The Far Pavilions M.M. Kaye M.M. Kaye
3144,385340567,Lee Child,2008.0,"Nothing to Lose (Jack Reacher, #12)",3.9,31780,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0066476273,"Nothing to Lose (Jack Reacher, #12) Lee Child Lee Child"
3145,,Jasinda Wilder,2013.0,"Falling into You (Falling, #1)",4.04,43246,https://images.gr-assets.com/books/1363055080m/17448960.jpg,0.009046044,"Falling into You (Falling, #1) Jasinda Wilder Jasinda Wilder"
3146,1101874082,Paulo Coelho,2014.0,Adultery,3.01,24797,https://images.gr-assets.com/books/1406247571m/20819682.jpg,0.0051869485,Adultery Paulo Coelho Paulo Coelho
3147,,Brandon Sanderson,2013.0,"The Rithmatist (The Rithmatist, #1)",4.25,15977,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0033420122,"The Rithmatist (The Rithmatist, #1) Brandon Sanderson Brandon Sanderson"
3148,312289510,Donna VanLiere,2001.0,The Christmas Shoes (Christmas Hope #1),4.22,29216,https://images.gr-assets.com/books/1434144615m/42172.jpg,0.006111299,The Christmas Shoes (Christmas Hope #1) Donna VanLiere Donna VanLiere
3149,762424931,"Rory Freedman, Kim Barnouin",2005.0,Skinny Bitch,3.34,26665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.00557769,"Skinny Bitch Rory Freedman, Kim Barnouin Rory Freedman, Kim Barnouin"
3150,,Kristen Ashley,2011.0,"Mystery Man (Dream Man, #1)",4.25,53263,https://images.gr-assets.com/books/1483487036m/12299419.jpg,0.011141365,"Mystery Man (Dream Man, #1) Kristen Ashley Kristen Ashley"
3151,395181585,"Margret Rey, H.A. Rey",1966.0,Curious George Goes to the Hospital,4.22,32218,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0067392467,"Curious George Goes to the Hospital Margret Rey, H.A. Rey Margret Rey, H.A. Rey"
3152,553805096,Alice Schroeder,2008.0,The Snowball: Warren Buffett and the Business of Life,4.05,27007,https://images.gr-assets.com/books/1320458276m/2054761.jpg,0.005649228,The Snowball: Warren Buffett and the Business of Life Alice Schroeder Alice Schroeder
3153,743452925,Julie Garwood,1989.0,"The Bride (Lairds' Fiancées, #1)",4.26,39925,https://images.gr-assets.com/books/1334369134m/107779.jpg,0.00835137,"The Bride (Lairds' Fiancées, #1) Julie Garwood Julie Garwood"
3154,1741662095,John Flanagan,2007.0,"Erak's Ransom (Ranger's Apprentice, #7)",4.31,34286,https://images.gr-assets.com/books/1327918666m/2836109.jpg,0.0071718236,"Erak's Ransom (Ranger's Apprentice, #7) John Flanagan John Flanagan"
3155,525953493,Harlan Coben,2014.0,Missing You,3.95,24925,https://images.gr-assets.com/books/1373737793m/18114060.jpg,0.005213723,Missing You Harlan Coben Harlan Coben
3156,375706860,"Orhan Pamuk, Maureen Freely",2002.0,Snow,3.55,27132,https://images.gr-assets.com/books/1357684424m/11691.jpg,0.0056753755,"Snow Orhan Pamuk, Maureen Freely Orhan Pamuk, Maureen Freely"
3157,1741663024,John Flanagan,2009.0,"Halt's Peril (Ranger's Apprentice, #9)",4.38,33782,https://images.gr-assets.com/books/1327902875m/6348045.jpg,0.007066399,"Halt's Peril (Ranger's Apprentice, #9) John Flanagan John Flanagan"
3158,345447867,Tess Gerritsen,2002.0,"The Apprentice (Rizzoli & Isles, #2)",4.14,32519,https://images.gr-assets.com/books/1467859772m/715834.jpg,0.0068022087,"The Apprentice (Rizzoli & Isles, #2) Tess Gerritsen Tess Gerritsen"
3159,307098222,Betty Crocker,1969.0,Betty Crocker's Cookbook,4.25,27892,https://images.gr-assets.com/books/1431198491m/1127996.jpg,0.0058343494,Betty Crocker's Cookbook Betty Crocker Betty Crocker
3160,312367465,Gabrielle Zevin,2005.0,Elsewhere,3.91,40906,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.008556572,Elsewhere Gabrielle Zevin Gabrielle Zevin
3161,525952276,Harlan Coben,2012.0,Stay Close,3.87,29812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0062359683,Stay Close Harlan Coben Harlan Coben
3162,316117366,"James Patterson, Michael Ledwidge",2007.0,The Quickie,3.82,30608,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0064024725,"The Quickie James Patterson, Michael Ledwidge James Patterson, Michael Ledwidge"
3163,316013943,"James Patterson, Michael Ledwidge",2007.0,"Step on a Crack (Michael Bennett, #1)",4.0,31435,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0065754615,"Step on a Crack (Michael Bennett, #1) James Patterson, Michael Ledwidge James Patterson, Michael Ledwidge"
3164,803738552,Holly Goldberg Sloan,2013.0,Counting by 7s,4.16,33097,https://images.gr-assets.com/books/1396225872m/15937108.jpg,0.006923113,Counting by 7s Holly Goldberg Sloan Holly Goldberg Sloan
3165,61284475,Claudia Gray,2010.0,"Hourglass (Evernight, #3)",3.8,38662,https://images.gr-assets.com/books/1306377308m/6421588.jpg,0.00808718,"Hourglass (Evernight, #3) Claudia Gray Claudia Gray"
3166,345490657,Laurell K. Hamilton,2000.0,"A Kiss of Shadows (Merry Gentry, #1)",4.01,42358,https://images.gr-assets.com/books/1486707201m/139417.jpg,0.008860296,"A Kiss of Shadows (Merry Gentry, #1) Laurell K. Hamilton Laurell K. Hamilton"
3167,743453964,Vince Flynn,2003.0,"Executive Power (Mitch Rapp, #6)",4.33,28205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0058998214,"Executive Power (Mitch Rapp, #6) Vince Flynn Vince Flynn"
3168,1423368886,"Nora Roberts, Angela Dawe",2010.0,"Savor the Moment (Bride Quartet, #3)",4.13,37877,https://images.gr-assets.com/books/1415065163m/6781956.jpg,0.007922976,"Savor the Moment (Bride Quartet, #3) Nora Roberts, Angela Dawe Nora Roberts, Angela Dawe"
3169,1599869691,Richard Connell,1924.0,The Most Dangerous Game,3.91,31944,https://images.gr-assets.com/books/1386885674m/157076.jpg,0.006681932,The Most Dangerous Game Richard Connell Richard Connell
3170,765319853,Cory Doctorow,2008.0,Little Brother,3.94,36779,https://images.gr-assets.com/books/1349673129m/954674.jpg,0.0076933005,Little Brother Cory Doctorow Cory Doctorow
3171,1400095921,Jeff Lindsay,2005.0,"Dearly Devoted Dexter (Dexter, #2)",3.84,31937,https://images.gr-assets.com/books/1327896144m/136081.jpg,0.006680468,"Dearly Devoted Dexter (Dexter, #2) Jeff Lindsay Jeff Lindsay"
3172,62509594,"Jalaluddin Rumi, Coleman Barks",1273.0,The Essential Rumi,4.44,26575,https://images.gr-assets.com/books/1391414844m/304079.jpg,0.005558864,"The Essential Rumi Jalaluddin Rumi, Coleman Barks Jalaluddin Rumi, Coleman Barks"
3173,147671777X,Lisa Genova,2015.0,Inside the O'Briens,3.98,27221,https://images.gr-assets.com/books/1423486279m/22716194.jpg,0.005693992,Inside the O'Briens Lisa Genova Lisa Genova
3174,765348802,Steven Erikson,2001.0,"Memories of Ice (The Malazan Book of the Fallen, #3)",4.39,29796,https://images.gr-assets.com/books/1316729348m/175983.jpg,0.006232621,"Memories of Ice (The Malazan Book of the Fallen, #3) Steven Erikson Steven Erikson"
3175,553807056,Dean Koontz,2008.0,"Odd Hours (Odd Thomas, #4)",3.92,32880,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0068777213,"Odd Hours (Odd Thomas, #4) Dean Koontz Dean Koontz"
3176,451220897,Rachel Caine,2007.0,"The Dead Girls' Dance (The Morganville Vampires, #2)",4.06,46247,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.009673783,"The Dead Girls' Dance (The Morganville Vampires, #2) Rachel Caine Rachel Caine"
3177,141690817X,Tamora Pierce,1996.0,"The Realms of the Gods (Immortals, #4)",4.32,41233,https://images.gr-assets.com/books/1262375414m/13834.jpg,0.008624973,"The Realms of the Gods (Immortals, #4) Tamora Pierce Tamora Pierce"
3178,765317583,William R. Forstchen,2009.0,"One Second After (After, #1)",3.92,26331,https://images.gr-assets.com/books/1316728333m/4922079.jpg,0.005507825,"One Second After (After, #1) William R. Forstchen William R. Forstchen"
3179,439656249,Suzanne Collins,2005.0,"Gregor and the Curse of the Warmbloods (Underland Chronicles, #3)",4.2,31854,https://images.gr-assets.com/books/1397852674m/385706.jpg,0.0066631064,"Gregor and the Curse of the Warmbloods (Underland Chronicles, #3) Suzanne Collins Suzanne Collins"
3180,374193681,David Levithan,2011.0,The Lover's Dictionary,3.89,34771,https://images.gr-assets.com/books/1312055996m/9279177.jpg,0.007273274,The Lover's Dictionary David Levithan David Levithan
3181,155050907,"Helen Gardner, Fred S. Kleiner, Christin J. Mamiya",1926.0,Art Through the Ages ,3.84,23738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0049654306,"Art Through the Ages  Helen Gardner, Fred S. Kleiner, Christin J. Mamiya Helen Gardner, Fred S. Kleiner, Christin J. Mamiya"
3182,1857231325,Terry Brooks,1985.0,"The Wishsong of Shannara (The Original Shannara Trilogy, #3)",3.97,36303,https://images.gr-assets.com/books/1328325115m/15567.jpg,0.0075937323,"The Wishsong of Shannara (The Original Shannara Trilogy, #3) Terry Brooks Terry Brooks"
3183,373772327,Gena Showalter,2008.0,The Darkest Kiss (Lords of the Underworld #2),4.26,43594,https://images.gr-assets.com/books/1399691671m/2498983.jpg,0.009118838,The Darkest Kiss (Lords of the Underworld #2) Gena Showalter Gena Showalter
3184,553805495,Sarah Addison Allen,2008.0,The Sugar Queen,3.98,37734,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.007893064,The Sugar Queen Sarah Addison Allen Sarah Addison Allen
3185,983157227,Jennifer L. Armentrout,2012.0,"Pure (Covenant, #2)",4.34,44665,https://images.gr-assets.com/books/1296780419m/9761771.jpg,0.009342866,"Pure (Covenant, #2) Jennifer L. Armentrout Jennifer L. Armentrout"
3186,7189885,Chimamanda Ngozi Adichie,2003.0,Purple Hibiscus,4.11,29416,https://images.gr-assets.com/books/1329431038m/126381.jpg,0.006153134,Purple Hibiscus Chimamanda Ngozi Adichie Chimamanda Ngozi Adichie
3187,743299396,Miranda July,2005.0,No One Belongs Here More Than You,3.81,24717,https://images.gr-assets.com/books/1341079226m/113429.jpg,0.005170214,No One Belongs Here More Than You Miranda July Miranda July
3188,345522486,Kevin Hearne,2011.0,"Hammered (The Iron Druid Chronicles, #3)",4.22,33950,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0071015405,"Hammered (The Iron Druid Chronicles, #3) Kevin Hearne Kevin Hearne"
3189,1416509887,Kresley Cole,2006.0,No Rest for the Wicked (Immortals After Dark #3),4.3,42026,https://images.gr-assets.com/books/1357615569m/14383.jpg,0.00879085,No Rest for the Wicked (Immortals After Dark #3) Kresley Cole Kresley Cole
3190,1416599398,Vince Flynn,2008.0,"Extreme Measures (Mitch Rapp, #11)",4.32,32211,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0067377826,"Extreme Measures (Mitch Rapp, #11) Vince Flynn Vince Flynn"
3191,1632150778,"Brian K. Vaughan, Fiona Staples",2014.0,"Saga, Vol. 4 (Saga, #4)",4.47,38069,https://images.gr-assets.com/books/1486028981m/23093367.jpg,0.007963138,"Saga, Vol. 4 (Saga, #4) Brian K. Vaughan, Fiona Staples Brian K. Vaughan, Fiona Staples"
3192,1476759545,Jamie McGuire,2013.0,"A Beautiful Wedding (Beautiful, #2.5)",4.08,41359,https://images.gr-assets.com/books/1384555141m/18528454.jpg,0.008651328,"A Beautiful Wedding (Beautiful, #2.5) Jamie McGuire Jamie McGuire"
3193,307272591,Carl Hiaasen,2013.0,Bad Monkey,3.66,27437,https://images.gr-assets.com/books/1359148688m/16071701.jpg,0.0057391743,Bad Monkey Carl Hiaasen Carl Hiaasen
3194,1400068312,Curtis Sittenfeld,2013.0,Sisterland,3.35,29553,https://images.gr-assets.com/books/1362466425m/16099180.jpg,0.0061817914,Sisterland Curtis Sittenfeld Curtis Sittenfeld
3195,1594488878,Nick Hornby,2009.0,"Juliet, Naked",3.48,30200,https://images.gr-assets.com/books/1480092420m/6224826.jpg,0.0063171284,"Juliet, Naked Nick Hornby Nick Hornby"
3196,1558749209,"Jack Canfield, Mark Victor Hansen",1993.0,Chicken Soup for the Soul,3.94,28664,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.005995834,"Chicken Soup for the Soul Jack Canfield, Mark Victor Hansen Jack Canfield, Mark Victor Hansen"
3197,349116652,Alexander McCall Smith,2000.0,"Tears of the Giraffe (No. 1 Ladies' Detective Agency, #2)",3.95,35205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0073640565,"Tears of the Giraffe (No. 1 Ladies' Detective Agency, #2) Alexander McCall Smith Alexander McCall Smith"
3198,044661758X,Michael Connelly,1994.0,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",4.12,30286,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.006335118,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3) Michael Connelly Michael Connelly"
3199,,C.J. Roberts,2012.0,"Seduced in the Dark (The Dark Duet, #2)",4.32,45712,https://images.gr-assets.com/books/1335114363m/13612739.jpg,0.009561874,"Seduced in the Dark (The Dark Duet, #2) C.J. Roberts C.J. Roberts"
3200,61051586,Terry Pratchett,1998.0,Carpe Jugulum (Discworld #23; Witches #6),4.12,35605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0074477275,Carpe Jugulum (Discworld #23; Witches #6) Terry Pratchett Terry Pratchett
3201,,Kresley Cole,2006.0,The Warlord Wants Forever (Immortals After Dark #1),4.09,42767,https://images.gr-assets.com/books/1254801341m/6388558.jpg,0.008945849,The Warlord Wants Forever (Immortals After Dark #1) Kresley Cole Kresley Cole
3202,038533351X,Kurt Vonnegut Jr.,1987.0,Bluebeard,4.02,27011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.005650065,Bluebeard Kurt Vonnegut Jr. Kurt Vonnegut Jr.
3203,684847817,"Brian Froud, Terry Windling",1998.0,Good Faeries/Bad Faeries,3.88,35068,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0073353997,"Good Faeries/Bad Faeries Brian Froud, Terry Windling Brian Froud, Terry Windling"
3204,316043877,Elin Hilderbrand,2010.0,The Island,3.88,29029,https://images.gr-assets.com/books/1344264696m/7726892.jpg,0.006072183,The Island Elin Hilderbrand Elin Hilderbrand
3205,451822196,"Stephen King, Bernie Wrightson",1983.0,Cycle of the Werewolf,3.62,30993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,0.0064830054,"Cycle of the Werewolf Stephen King, Bernie Wrightson Stephen King, Bernie Wrightson"
3206,142401099,Jane Yolen,1988.0,The Devil's Arithmetic,4.04,39419,https://images.gr-assets.com/books/1342046407m/91357.jpg,0.008245526,The Devil's Arithmetic Jane Yolen Jane Yolen
